course_id,title,platform,instructor,specialty,skills,level,duration,price,rating,language,certificate,url
411,Google UX Design Certificate (Advanced),Coursera,Google,UI/UX Design,Figma|User Research|Wireframing,Advanced,6 months,Free,4.7,English,Yes,https://www.coursera.org/learn/google-ux-design-certificate
412,UI/UX Design Specialization (Beginner),Coursera,California Institute of Arts,UI/UX Design,Prototyping|Sketch|Design Systems|Usability Testing|Zeplin,Beginner,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ui/ux-design-specialization
413,UI/UX Design Specialization (Intermediate),Coursera,California Institute of Arts,UI/UX Design,User Research|Adobe XD|Design Systems|Zeplin|Figma,Intermediate,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ui/ux-design-specialization
414,UI/UX Design Specialization (Advanced),Coursera,California Institute of Arts,UI/UX Design,Sketch|Usability Testing|User Research,Advanced,4 months,Free,4.6,English,Yes,https://www.coursera.org/learn/ui/ux-design-specialization
415,Figma: Design & Prototype (Beginner),Udemy,Daniel Scott,UI/UX Design,Figma|Wireframing|Design Systems,Beginner,15 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/figma-design-and-prototype/
416,Figma: Design & Prototype (Intermediate),Udemy,Daniel Scott,UI/UX Design,Wireframing|User Research|Zeplin|Usability Testing,Intermediate,15 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/figma-design-and-prototype/
417,Figma: Design & Prototype (Advanced),Udemy,Daniel Scott,UI/UX Design,User Research|Prototyping|Figma|Zeplin,Advanced,15 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/figma-design-and-prototype/
418,Adobe XD: UI/UX Design (Beginner),Udemy,Daniel Walter Scott,UI/UX Design,Wireframing|Sketch|Design Systems|User Research,Beginner,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-xd-ui/ux-design/
419,Adobe XD: UI/UX Design (Intermediate),Udemy,Daniel Walter Scott,UI/UX Design,Adobe XD|Wireframing|User Research|InVision|Zeplin,Intermediate,12 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/adobe-xd-ui/ux-design/
420,Adobe XD: UI/UX Design (Advanced),Udemy,Daniel Walter Scott,UI/UX Design,Usability Testing|Sketch|Zeplin,Advanced,12 hours,$14.99,4.6,English,No,https://www.udemy.com/course/adobe-xd-ui/ux-design/
421,UX Research and Design (Beginner),Coursera,University of Michigan,UI/UX Design,InVision|Usability Testing|Prototyping|Design Systems,Beginner,6 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ux-research-and-design
422,UX Research and Design (Intermediate),Coursera,University of Michigan,UI/UX Design,Zeplin|Adobe XD|Usability Testing,Intermediate,6 months,Free,4.7,English,Yes,https://www.coursera.org/learn/ux-research-and-design
423,UX Research and Design (Advanced),Coursera,University of Michigan,UI/UX Design,User Research|Adobe XD|InVision|Figma|Wireframing,Advanced,6 months,Free,4.6,English,Yes,https://www.coursera.org/learn/ux-research-and-design
424,User Experience Design (Beginner),edX,Michigan State,UI/UX Design,Prototyping|InVision|Sketch|Adobe XD|Usability Testing,Beginner,4 months,Free,4.7,English,Yes,https://www.edx.org/course/user-experience-design
425,User Experience Design (Intermediate),edX,Michigan State,UI/UX Design,Usability Testing|Adobe XD|Prototyping|User Research|Wireframing,Intermediate,4 months,Free,4.7,English,Yes,https://www.edx.org/course/user-experience-design
426,User Experience Design (Advanced),edX,Michigan State,UI/UX Design,Adobe XD|InVision|Usability Testing|Design Systems,Advanced,4 months,Free,4.6,English,Yes,https://www.edx.org/course/user-experience-design
427,Become a UX Designer (Beginner),LinkedIn Learning,LinkedIn,UI/UX Design,Usability Testing|Sketch|Design Systems,Beginner,20 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-ux-designer
428,Become a UX Designer (Intermediate),LinkedIn Learning,LinkedIn,UI/UX Design,Figma|InVision|Usability Testing|User Research|Sketch,Intermediate,20 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-a-ux-designer
429,Become a UX Designer (Advanced),LinkedIn Learning,LinkedIn,UI/UX Design,Wireframing|Figma|Prototyping|Zeplin,Advanced,20 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-ux-designer
430,Design Thinking (Beginner),Coursera,IDEO / Stanford,UI/UX Design,Design Systems|User Research|Adobe XD,Beginner,3 months,Free,4.8,English,Yes,https://www.coursera.org/learn/design-thinking
431,Design Thinking (Intermediate),Coursera,IDEO / Stanford,UI/UX Design,Figma|Adobe XD|Usability Testing|Zeplin|Sketch,Intermediate,3 months,Free,4.8,English,Yes,https://www.coursera.org/learn/design-thinking
432,Design Thinking (Advanced),Coursera,IDEO / Stanford,UI/UX Design,Sketch|Zeplin|Design Systems|InVision,Advanced,3 months,Free,4.7,English,Yes,https://www.coursera.org/learn/design-thinking
433,Mobile UI/UX Design in Figma (Beginner),Udemy,Pham Huy Chien,UI/UX Design,Usability Testing|Design Systems|InVision|Figma,Beginner,6 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/mobile-ui/ux-design-in-figma/
434,Mobile UI/UX Design in Figma (Intermediate),Udemy,Pham Huy Chien,UI/UX Design,User Research|Adobe XD|Sketch|Wireframing|Prototyping,Intermediate,6 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/mobile-ui/ux-design-in-figma/
435,Mobile UI/UX Design in Figma (Advanced),Udemy,Pham Huy Chien,UI/UX Design,Prototyping|Figma|InVision|Sketch|Zeplin,Advanced,6 hours,$12.99,4.6,English,No,https://www.udemy.com/course/mobile-ui/ux-design-in-figma/
436,Advanced Figma: Design Systems (Beginner),Udemy,Daniel Scott,UI/UX Design,Design Systems|Prototyping|InVision|Usability Testing|Sketch,Beginner,10 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/advanced-figma-design-systems/
437,Advanced Figma: Design Systems (Intermediate),Udemy,Daniel Scott,UI/UX Design,Prototyping|Adobe XD|Figma|Design Systems,Intermediate,10 hours,$14.99,4.7,English,No,https://www.udemy.com/course/advanced-figma-design-systems/
438,Advanced Figma: Design Systems (Advanced),Udemy,Daniel Scott,UI/UX Design,Figma|Prototyping|InVision|Zeplin|Design Systems,Advanced,10 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/advanced-figma-design-systems/
439,Usability Testing Bootcamp (Beginner),Udemy,Joe Natoli,UI/UX Design,Zeplin|Figma|Prototyping|User Research,Beginner,8 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
440,Usability Testing Bootcamp (Intermediate),Udemy,Joe Natoli,UI/UX Design,Usability Testing|Prototyping|InVision|Design Systems,Intermediate,8 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/usability-testing-bootcamp/
441,Usability Testing Bootcamp (Advanced),Udemy,Joe Natoli,UI/UX Design,InVision|Wireframing|Prototyping,Advanced,8 hours,$14.99,4.5,English,No,https://www.udemy.com/course/usability-testing-bootcamp/
442,User Experience Fundamentals (Beginner),edX,Microsoft,UI/UX Design,Zeplin|User Research|Prototyping|Sketch|Adobe XD,Beginner,4 weeks,Free,4.6,English,Yes,https://www.edx.org/course/user-experience-fundamentals
443,User Experience Fundamentals (Intermediate),edX,Microsoft,UI/UX Design,InVision|Prototyping|Design Systems|Sketch|Usability Testing,Intermediate,4 weeks,Free,4.6,English,Yes,https://www.edx.org/course/user-experience-fundamentals
444,User Experience Fundamentals (Advanced),edX,Microsoft,UI/UX Design,InVision|Sketch|Design Systems,Advanced,4 weeks,Free,4.5,English,Yes,https://www.edx.org/course/user-experience-fundamentals
445,Prototyping and Design (Beginner),Coursera,University of Minnesota,UI/UX Design,Usability Testing|Figma|User Research|Zeplin|Design Systems,Beginner,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/prototyping-and-design
446,Prototyping and Design (Intermediate),Coursera,University of Minnesota,UI/UX Design,InVision|User Research|Design Systems|Prototyping,Intermediate,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/prototyping-and-design
447,Prototyping and Design (Advanced),Coursera,University of Minnesota,UI/UX Design,Wireframing|Design Systems|Sketch,Advanced,4 weeks,Free,4.5,English,Yes,https://www.coursera.org/learn/prototyping-and-design
448,Color Theory for Designers (Beginner),LinkedIn Learning,LinkedIn,UI/UX Design,Usability Testing|Prototyping|InVision|Sketch|User Research,Beginner,4 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/color-theory-for-designers
449,Color Theory for Designers (Intermediate),LinkedIn Learning,LinkedIn,UI/UX Design,Figma|InVision|Design Systems|Prototyping,Intermediate,4 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/color-theory-for-designers
450,Color Theory for Designers (Advanced),LinkedIn Learning,LinkedIn,UI/UX Design,Prototyping|Wireframing|Zeplin|Sketch,Advanced,4 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/color-theory-for-designers
451,Accessibility for Web Design (Beginner),Coursera,Google,UI/UX Design,User Research|Adobe XD|Prototyping|Figma,Beginner,3 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/accessibility-for-web-design
452,Accessibility for Web Design (Intermediate),Coursera,Google,UI/UX Design,Design Systems|Figma|Adobe XD|Usability Testing,Intermediate,3 weeks,Free,4.7,English,Yes,https://www.coursera.org/learn/accessibility-for-web-design
453,Accessibility for Web Design (Advanced),Coursera,Google,UI/UX Design,InVision|Prototyping|Usability Testing|Adobe XD|Sketch,Advanced,3 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/accessibility-for-web-design
454,تصميم UI/UX بالعربي,Udemy Arabia,ريم سامي,UI/UX Design,Wireframing|Figma|Prototyping,Beginner,20 ساعة,99 جنيه,4.7,Arabic,No,https://www.udemy.com/ar/course/تصميم-UIUX-بالعربي
455,Figma بالعربي من الصفر,Udemy Arabia,نور الهدى,UI/UX Design,Adobe XD|Usability Testing|Prototyping,Beginner,12 ساعة,79 جنيه,4.7,Arabic,No,https://www.udemy.com/ar/course/Figma-بالعربي-من-الصفر
456,مسار UI/UX,Mahara-Tech,ITI Egypt,UI/UX Design,Design Systems|Prototyping|User Research,Intermediate,35 ساعة,مجاني,4.8,Arabic,Yes,https://maharatech.gov.eg/course/مسار-UIUX
457,دبلومة تصميم UX,AMIT,AMIT Egypt,UI/UX Design,Design Systems|Usability Testing|User Research,Intermediate,3 أشهر,مدفوع,4.7,Arabic,Yes,https://amitlean.com/دبلومة-تصميم-UX
458,تجربة المستخدم للمبتدئين,Edraak,Edraak Team,UI/UX Design,Wireframing|User Research|Usability Testing,Intermediate,8 ساعات,مجاني,4.6,Arabic,No,https://www.edraak.org/course/تجربة-المستخدم-للمبتدئين
459,مسار UX Design,Orange Digital Center,Orange Egypt,UI/UX Design,Adobe XD|Usability Testing|User Research,Beginner,5 أشهر,مجاني,4.8,Arabic,No,https://www.orangedigitalcenters.com/egypt/مسار-UX-Design
460,Graphic Design Masterclass (Beginner),Udemy,Lindsay Marsh,Graphic Design,Branding|Typography|Adobe Photoshop|Canva,Beginner,22 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/graphic-design-masterclass/
461,Graphic Design Masterclass (Intermediate),Udemy,Lindsay Marsh,Graphic Design,After Effects|Adobe Photoshop|Canva|Color Theory|Typography,Intermediate,22 hours,$14.99,4.6,English,No,https://www.udemy.com/course/graphic-design-masterclass/
462,Graphic Design Masterclass (Advanced),Udemy,Lindsay Marsh,Graphic Design,After Effects|InDesign|Branding|Adobe Illustrator,Advanced,22 hours,$14.99,4.5,English,No,https://www.udemy.com/course/graphic-design-masterclass/
463,Adobe Photoshop CC Complete Course (Beginner),Udemy,Daniel Walter Scott,Graphic Design,InDesign|Color Theory|Branding|After Effects|Social Media Design,Beginner,17 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-photoshop-cc-complete-course/
464,Adobe Photoshop CC Complete Course (Intermediate),Udemy,Daniel Walter Scott,Graphic Design,After Effects|Branding|Social Media Design|Adobe Illustrator,Intermediate,17 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-photoshop-cc-complete-course/
465,Adobe Photoshop CC Complete Course (Advanced),Udemy,Daniel Walter Scott,Graphic Design,Video Editing|Adobe Photoshop|Social Media Design,Advanced,17 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/adobe-photoshop-cc-complete-course/
466,Adobe Illustrator CC Complete Guide (Beginner),Udemy,Daniel Walter Scott,Graphic Design,Adobe Photoshop|Social Media Design|Typography|Adobe Illustrator|Branding,Beginner,19 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/adobe-illustrator-cc-complete-guide/
467,Adobe Illustrator CC Complete Guide (Intermediate),Udemy,Daniel Walter Scott,Graphic Design,After Effects|Adobe Photoshop|InDesign,Intermediate,19 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-illustrator-cc-complete-guide/
468,Adobe Illustrator CC Complete Guide (Advanced),Udemy,Daniel Walter Scott,Graphic Design,Adobe Photoshop|Color Theory|Video Editing|Social Media Design,Advanced,19 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/adobe-illustrator-cc-complete-guide/
469,Graphic Design Specialization (Beginner),Coursera,California Institute of Arts,Graphic Design,Video Editing|Typography|Adobe Photoshop|Color Theory|Canva,Beginner,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/graphic-design-specialization
470,Graphic Design Specialization (Intermediate),Coursera,California Institute of Arts,Graphic Design,Canva|Video Editing|Social Media Design|Adobe Photoshop|Color Theory,Intermediate,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/graphic-design-specialization
471,Graphic Design Specialization (Advanced),Coursera,California Institute of Arts,Graphic Design,Typography|After Effects|Adobe Illustrator|Adobe Photoshop|Canva,Advanced,5 months,Free,4.6,English,Yes,https://www.coursera.org/learn/graphic-design-specialization
472,Adobe After Effects: Motion Graphics (Beginner),Udemy,Daniel Walter Scott,Graphic Design,InDesign|Social Media Design|Canva,Beginner,18 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-after-effects-motion-graphics/
473,Adobe After Effects: Motion Graphics (Intermediate),Udemy,Daniel Walter Scott,Graphic Design,Typography|Adobe Illustrator|Branding|InDesign,Intermediate,18 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-after-effects-motion-graphics/
474,Adobe After Effects: Motion Graphics (Advanced),Udemy,Daniel Walter Scott,Graphic Design,InDesign|Social Media Design|Canva|Branding|Adobe Photoshop,Advanced,18 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/adobe-after-effects-motion-graphics/
475,Become a Graphic Designer (Beginner),LinkedIn Learning,LinkedIn,Graphic Design,Typography|Social Media Design|Video Editing,Beginner,22 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-graphic-designer
476,Become a Graphic Designer (Intermediate),LinkedIn Learning,LinkedIn,Graphic Design,Adobe Photoshop|After Effects|Adobe Illustrator,Intermediate,22 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-graphic-designer
477,Become a Graphic Designer (Advanced),LinkedIn Learning,LinkedIn,Graphic Design,Branding|Adobe Illustrator|Adobe Photoshop|Video Editing,Advanced,22 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-graphic-designer
478,Graphic Design (Beginner),edX,MIT,Graphic Design,Social Media Design|Color Theory|Canva|Adobe Photoshop|Typography,Beginner,4 weeks,Free,4.7,English,Yes,https://www.edx.org/course/graphic-design
479,Graphic Design (Intermediate),edX,MIT,Graphic Design,Canva|Video Editing|Adobe Photoshop|Adobe Illustrator|After Effects,Intermediate,4 weeks,Free,4.7,English,Yes,https://www.edx.org/course/graphic-design
480,Graphic Design (Advanced),edX,MIT,Graphic Design,InDesign|After Effects|Typography,Advanced,4 weeks,Free,4.6,English,Yes,https://www.edx.org/course/graphic-design
481,Logo Design Masterclass (Beginner),Udemy,Lindsay Marsh,Graphic Design,Canva|After Effects|InDesign,Beginner,10 hours,$14.99,4.6,English,No,https://www.udemy.com/course/logo-design-masterclass/
482,Logo Design Masterclass (Intermediate),Udemy,Lindsay Marsh,Graphic Design,Video Editing|Branding|Typography|Color Theory|Social Media Design,Intermediate,10 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/logo-design-masterclass/
483,Logo Design Masterclass (Advanced),Udemy,Lindsay Marsh,Graphic Design,Adobe Illustrator|Video Editing|Branding|Adobe Photoshop|Typography,Advanced,10 hours,$14.99,4.5,English,No,https://www.udemy.com/course/logo-design-masterclass/
484,Adobe InDesign CC Complete Guide (Beginner),Udemy,Daniel Walter Scott,Graphic Design,Adobe Illustrator|Branding|Typography,Beginner,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-indesign-cc-complete-guide/
485,Adobe InDesign CC Complete Guide (Intermediate),Udemy,Daniel Walter Scott,Graphic Design,Canva|Color Theory|Video Editing,Intermediate,12 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/adobe-indesign-cc-complete-guide/
486,Adobe InDesign CC Complete Guide (Advanced),Udemy,Daniel Walter Scott,Graphic Design,Video Editing|Typography|Social Media Design|Adobe Illustrator,Advanced,12 hours,$14.99,4.6,English,No,https://www.udemy.com/course/adobe-indesign-cc-complete-guide/
